TCGA.CZ.4863.11,7762.429476,15322.87064,7605.626302,7160.229982,2265.980677,361.750031,2879.207496,36.309483,17159.86151,650.074219,487.622904,8.606692,4463.914695,4225.347946,29.854464,9072.798361,3.765428,6.455019,122.914323,22.323608,135336.7382,275853.8982,4.303346,1841.832128,780.788357,12.103161,4940.241316,167.830498,7.799815,27.164872,25.013199,21.78569,12.910038,5.379183,447.816953,83.377331,6.723978,80.149821,12.641079,183.430127,592.785924,82.032535,21793.75837,22.054649,477.940376,3.765428,83.64629,25380.8663,112.155958,105.700938,1021.23782,154.382541,3.496469,11.027324,31.737177,94.135696,169.444252,1.075837,229.691098,838.61457,1091.167194,186.657637,30.392382,10.489406,10686.55315,3787.75144,19.902976,181.547413,1.075837,27.164872,629.633325,901.819966,376.811742,43.30242,87.949636,102.20447,5.379183,273.262477,63.474355,1296.65197,196.071206,4.034387,1052.706038,1614.292703,1686.104791,6.18606,29.585504,760.616422,577.724213,6535.70688,2028.758724,74.23272,95.211532,24540.63798,908.006026,3.765428,45748.3344,80.687739,49.757439,14.254834,8.068774,21.247771,1299.879479,1487.881912,24.475281,818.980553,2402.073998,1006.982986,476.59558,339.695382,1062.388567,1495.143808,6627.421943,291.01378,357.446685,991.383356,7.530856,87.680677,241496.2519,240.449463,2718.638895,4846.643538,9894.737465,6.723978,687.459538,6.455019,27.70279,10.489406,72.887924,13.178997,19.365057,38.192197,45.454093,17.751303,5.110223,13.447957,3.496469,172.402803,7.799815,63.743314,142.548339,8.068774,3.22751,20.440894,22.054649,10.758365,167.292579,12.37212,121.838486,82.839412,141.741462,125.065996,130.983097,28.240709,49.219521,2.689591,7.530856,44.109297,20.171935,4.034387,253.89742,36.040524,25.013199,4.841264,228.077343,45.454093,8.337733,33.88885,52.447031,720.272552,121.838486,63.743314,8.875651,122.107445,15.868589,31.737177,4.572305,17.482344,7.261897,107.045734,27.433831,49.757439,26.089036,13.985875,23.937363,59.171009,3.22751,16.944425,4.572305,20.440894,1.075837,7.530856,32.275096,2356.888864,2363.343883,171.058007,4496.18979,32.544055,1594.389728,39.536992,614.840573,46436.0629
TCGA.CZ.4863.01,11376.96251,22980.70236,11525.39205,11879.03532,2148.454698,390.660799,1628.052824,42.40844,21664.96254,668.47202,303.687558,18.329072,1552.220783,9008.199564,43.846014,10010.18881,6.109691,6.469084,223.542794,34.142388,29935.32713,181029.0516,18.329072,862.544542,367.659611,20.126039,14278.70611,112.490184,8.625445,44.205408,31.26724,18.329072,12.578775,7.547265,1279.081678,52.830853,14.375742,50.674492,7.906658,223.1834,1538.204434,6085.61114,110545.5055,316.625726,1598.582552,65.409628,748.616784,20799.90225,189.759799,550.950326,1778.998119,209.885839,3.234542,1331.912531,121.834417,153.820443,571.076366,3.593936,251.216098,1831.469578,875.48271,377.722631,33.423601,5.390903,629.298122,134.053798,53.54964,221.745826,2.156361,10.06302,498.478867,8443.951676,192.634948,19.766646,861.825755,968.206249,54.987215,453.914065,44.564801,2603.446944,235.402781,6.828478,320.579055,541.965487,658.409001,11.1412,31.626633,371.61294,172.508908,26.954517,519.683087,670.628382,86.254454,128989.583,3692.409428,25.876336,64908.99257,33.064207,20.844826,88.770209,8.625445,62.175086,2720.968638,1292.019846,18.329072,889.139666,3806.337187,1058.773426,619.235103,717.708938,825.167612,3476.773293,2732.109838,207.370084,267.388808,1062.367361,9.344233,15.094529,212087.843,321.297842,2611.353602,5963.776723,13595.13956,23.001188,343.220849,3.953329,28.032698,3.953329,82.660519,21.20422,30.548453,37.736324,382.754141,21.563614,30.189059,146.991966,4.672116,89.488996,8.266052,97.755048,204.854329,12.938168,5.750297,17.969678,17.250891,12.219381,739.991339,24.079368,21.20422,485.181305,61.456299,130.459862,226.777336,46.721163,19.766646,3.593936,12.938168,626.06358,19.766646,7.906658,868.294839,83.379306,253.013066,25.157549,303.687558,97.755048,15.094529,45.642982,32.704814,1197.49934,134.413191,44.564801,9.703626,74.75386,28.032698,34.142388,13.656955,8.984839,9.703626,118.599875,51.393279,66.128415,14.375742,26.23573,51.752673,35.579962,1.437574,22.641794,67.925383,23.360581,10.06302,10.422413,7.547265,89.84839,92.723538,166.758612,3516.665978,21.923007,2287.899399,52.112066,667.753233,29872.79265
TCGA.CZ.4864.11,10450.60566,21082.8704,10468.83668,5065.944197,2074.754988,305.044002,2232.648628,41.345345,23987.78782,1032.656963,239.607668,59.576363,2984.352577,7044.335232,50.460854,7363.378051,2.604431,11.394386,96.689508,39.392022,52641.08855,281073.4684,4.557755,885.506601,563.85935,16.603249,3590.208381,311.880634,0.651108,27.346527,20.184342,9.115509,7.48774,5.534416,704.17308,81.388474,4.232201,43.624222,23.765435,129.896005,888.76214,521.21179,107593.6098,30.92762,2378.496774,42.647561,222.678866,12791.33818,138.360406,116.548295,1132.602009,116.873849,5.534416,57.62304,44.926438,73.900735,161.474733,0.651108,179.380197,669.664367,346.063793,97.340615,17.254357,2.929985,2445.560877,951.594042,26.369866,197.285662,1.627769,16.603249,480.843106,15671.51351,67.064103,28.974297,2014.853071,2372.636804,50.1353,145.197038,34.834267,640.038962,223.329974,8.789955,780.027138,1211.060498,1334.445425,4.232201,44.926438,467.169843,392.943554,986.102755,585.020354,680.733199,68.691872,38048.46065,104.502801,41.345345,64641.33076,27.346527,24.090988,45.577546,2.604431,17.905464,1140.415303,1098.093296,19.858788,759.517243,1808.126346,1416.810561,886.157709,380.572506,1013.774837,2110.565917,4561.335656,236.35213,307.648433,1570.797555,4.557755,62.180794,217674.4513,579.160383,3029.279015,8114.105339,12509.73406,18.231018,205.750063,1.302216,30.602066,5.85997,67.389657,6.836632,17.57991,74.877396,315.461727,19.20768,15.301033,42.322007,12.371048,77.807381,4.232201,63.808564,193.053461,36.462037,4.883308,18.556572,20.184342,8.138847,520.886236,33.206498,636.783423,543.023901,145.522592,94.736184,467.820951,51.76307,41.670899,6.511078,25.06765,110.037217,12.371048,4.557755,356.155964,45.577546,44.926438,24.742096,612.366881,151.708116,17.57991,48.507531,40.043129,1591.30745,291.696292,43.949776,10.092171,242.2121,12.045494,16.603249,7.162186,14.324371,9.115509,28.974297,26.044312,16.928803,11.068833,72.598519,83.341798,45.251992,0.976662,13.998818,41.019791,23.439881,3.581093,6.836632,23.114327,758.866135,766.353874,157.242532,3144.525095,21.812111,927.503054,60.878579,627.993468,27393.08159
TCGA.CZ.4864.01,8998.455444,18019.38059,9157.442759,9471.640968,2799.083085,312.309999,1158.794718,48.715828,19292.78968,768.123987,273.224044,8.874589,1181.0756,14424.79447,75.906058,7391.210758,3.5876,5.664631,192.975102,28.511977,38759.1059,228013.3006,11.329262,808.909332,515.670258,25.49084,8004.879136,51.736965,7.175199,105.550961,71.185532,10.762799,4.720526,5.664631,682.399236,43.051197,10.573978,39.274776,4.909347,131.230622,1023.221211,5076.264818,77218.5528,47.960544,975.071846,65.520901,369.522774,17605.10723,174.281819,393.691867,1872.160604,105.928603,3.398779,1161.249391,123.300139,115.180834,557.399708,3.209958,211.668385,1743.762297,561.176128,279.455138,25.302019,6.042273,397.657109,60.989196,49.471112,315.708778,2.454674,9.441052,426.92437,14163.46615,141.8046,11.518083,1303.053991,1405.017353,30.211366,261.139497,28.511977,2418.986333,275.489896,6.986378,247.16674,420.882096,531.720046,9.252231,45.128228,157.476747,102.152182,20.01503,32.477219,969.218394,96.29873,144861.6131,3369.889087,12.839831,45231.51348,35.120713,18.693283,49.282291,6.419915,50.415217,2067.968021,799.090638,14.728041,697.882561,4050.211291,1916.155906,895.011726,683.343341,587.422253,2553.049271,4191.638249,198.450912,221.109437,1785.302926,5.664631,53.247533,223685.7112,540.216993,2465.813951,6085.702093,12064.53148,23.224988,287.00798,3.021137,15.294504,6.986378,52.303428,15.672146,26.057303,9.06341,271.713475,42.295913,34.365429,123.48896,5.664631,120.279002,4.720526,170.316577,254.530761,15.860967,6.797557,5.853452,5.47581,10.196336,530.58712,40.596523,5.286989,281.72099,24.924377,171.071862,277.189286,66.276185,6.986378,3.965242,14.53922,165.784872,28.323156,9.818694,975.071846,71.751995,123.677781,11.518083,241.879751,44.750586,16.616251,36.064818,26.434945,1314.383254,115.747297,43.61766,18.504462,33.232503,19.826209,30.400187,17.560357,8.874589,2.832316,85.158289,29.07844,92.333488,13.028652,212.801311,61.178017,37.764208,1.510568,29.833724,47.016439,15.483325,8.308126,13.595115,10.007515,60.800375,59.856269,162.574915,3319.66269,30.400187,1636.700768,39.841239,1205.055872,22307.88403
TCGA.CZ.4865.11,9300.245312,18499.63094,9396.949731,5890.281281,2104.832123,400.794487,3061.299269,39.28617,20300.37299,772.87985,395.505964,28.709124,4633.501584,4792.157272,41.55268,7532.745401,3.777516,8.688288,112.569988,24.176105,107933.0866,305524.0133,4.910771,1598.267178,837.47538,23.04285,4628.590813,268.203663,5.666275,23.04285,15.110065,16.998824,9.066039,9.066039,532.252057,107.281465,4.53302,71.017308,21.909595,157.900184,559.827927,130.702067,51611.82846,18.887582,1178.96286,9.066039,87.63838,25743.01858,127.302302,88.393883,925.869263,135.990589,2.644261,28.331373,45.707948,82.727609,159.411191,3.022013,243.272054,814.43253,1004.441604,146.189884,35.508654,4.53302,7429.619204,2283.130896,21.154092,202.852629,1.511007,18.132079,600.247352,551.895142,286.335741,39.28617,65.351033,68.373046,19.265334,217.207191,57.418249,1244.313893,268.203663,3.399765,1099.257265,1653.796668,1724.058473,4.910771,35.130902,793.65619,587.026044,4439.714994,3233.931767,123.524785,105.392707,22938.21268,865.806753,10.577046,39889.0619,89.90489,52.885229,12.843556,5.288523,13.221307,1294.554861,1353.484117,28.709124,754.747771,2345.082165,1187.273396,669.375901,390.972945,1082.636193,1578.246341,6634.829759,314.289362,380.018147,1389.748274,9.443791,57.040497,207799.287,468.41203,3418.274567,5612.633828,14002.87545,9.821543,588.159299,5.666275,17.376575,7.177281,82.349857,9.821543,15.865569,43.81919,99.348681,21.154092,10.954797,18.50983,3.777516,223.628969,4.910771,88.016132,183.965047,15.110065,3.399765,18.50983,20.77634,7.555033,292.379767,20.398588,119.747269,79.705595,166.21072,129.19106,214.56293,24.176105,63.840027,5.288523,12.465804,50.618719,16.998824,2.644261,329.399428,49.863216,27.198118,9.821543,472.567298,94.060158,14.732314,37.775164,46.0857,1486.452693,185.098302,77.061334,6.421778,202.474878,13.221307,43.441438,6.044026,13.976811,6.044026,82.349857,38.152915,37.397412,16.24332,15.487817,60.06251,76.683582,3.022013,18.50983,16.621072,32.864392,4.53302,5.666275,29.842379,2138.829771,2178.115941,199.452865,4535.66391,30.220131,1280.578051,41.55268,660.309862,45852.24925
TCGA.CZ.4865.01,9953.757799,19853.22409,10073.67122,14898.06179,1882.262964,651.970192,1916.726269,54.763608,18464.30569,669.909994,520.254273,12.274602,1793.508152,5582.583284,31.630704,10016.54711,6.137301,16.995602,312.530244,59.484608,16394.1469,197918.9829,21.244503,1362.952891,540.554576,15.579302,18366.58098,219.526531,7.081501,59.484608,40.600606,28.326004,16.523502,8.025701,1485.226809,138.325319,16.051402,56.179908,11.330402,329.997946,1619.775328,3495.428891,94070.18712,201.586728,4061.948971,62.789309,1383.253194,14336.73481,218.110231,585.876182,2090.931194,315.362844,9.442001,592.013483,121.801817,180.814325,581.627282,3.776801,484.846768,1235.013774,863.471021,242.659434,43.433206,12.746702,1793.980252,782.74191,59.484608,348.409849,6.137301,11.802502,666.605294,11469.19901,329.053746,67.510309,1134.928559,1335.098988,49.570507,374.375353,93.003713,3033.242926,487.679369,7.081501,488.151469,824.286716,957.891035,16.995602,84.505912,348.409849,177.509625,12.274602,191.672627,494.76087,156.737222,198546.876,5135.504522,32.102805,69316.09224,203.947229,192.616827,123.690217,373.903253,48.626307,2671.614275,1735.911944,25.493404,1351.15039,4401.388918,1281.75168,954.114234,957.891035,1178.833866,5546.703679,4919.754791,355.01925,421.585359,786.04661,12.746702,7.553601,115305.2481,387.594154,2180.630206,7181.114109,16221.83038,22.660803,456.048664,6.609401,76.952311,13.218802,99.613114,23.605003,40.600606,212.91713,373.903253,63.261409,32.574905,274.290139,14.635102,350.770349,11.330402,118.497117,399.396656,9.442001,6.609401,38.240105,33.991205,14.163002,912.097328,71.28711,14.163002,298.367242,131.243818,193.088927,1112.267756,84.033812,41.072706,30.214404,110.471416,862.526821,177.037525,9.442001,658.579593,179.870125,275.234339,41.544806,217.638131,82.617512,10.386201,248.796735,102.917814,602.871785,801.625913,107.166715,22.660803,90.171113,47.210007,36.823805,16.995602,29.270204,20.772403,165.235023,50.042607,78.368611,33.047005,34.463305,22.660803,152.960421,7.081501,27.381804,119.441317,59.012508,22.660803,15.107202,23.605003,39.184306,45.793706,253.045636,5139.753422,90.643213,2628.181069,99.613114,462.185965,50362.21878
TCGA.CZ.4866.01,4349.484169,8833.980979,4425.922095,7074.662406,310.321363,920.163079,671.739819,28.248799,5461.157486,384.682172,684.617947,1.246271,1269.949676,9054.15544,26.171681,11814.64468,4.154235,6.646776,273.764094,90.977749,8775.406263,81799.38202,26.171681,1329.355238,189.433121,6.231353,8171.380477,152.875852,3.323388,28.248799,19.109482,31.572187,15.37067,5.400506,2819.894798,28.248799,7.477623,33.649304,10.801011,97.624525,1093.394683,2816.57141,23587.33158,208.127179,833.339565,38.634387,290.381035,30835.64101,265.455624,195.249051,1565.731216,205.634638,5.400506,189.433121,156.19924,95.547408,658.86169,8.723894,232.637167,633.105432,669.662701,107.179266,19.109482,2.077118,14014.31217,4867.517288,24.509987,231.80632,2.077118,16.201517,410.853853,42137.23765,218.928191,139.997723,5558.366588,6102.155965,44.450316,357.26422,58.159292,483.552968,309.90594,19.524905,115.487736,182.370922,226.405814,9.139317,41.126928,374.296584,213.112262,28.248799,7.477623,350.617444,81.838432,268374.3896,5860.794905,7.477623,112199.6592,80.176738,54.005057,87.238937,14.955246,46.11201,3690.622479,2441.443979,43.619469,1189.357514,4059.103134,717.020981,648.476102,749.839439,1236.715795,2503.342082,5302.881128,360.587608,424.562829,1028.588615,13.708976,31.98761,157239.0455,1448.166362,3833.112743,15348.23707,30950.2979,19.109482,338.154739,4.154235,61.898103,8.30847,183.617192,12.462705,69.79115,8.723894,280.41087,30.325916,15.37067,130.027559,7.477623,428.301641,17.447787,477.321615,293.704423,12.462705,12.047282,71.868268,68.960303,13.708976,1046.451826,68.129456,216.43565,487.707203,66.467762,216.020226,1011.971675,43.204045,30.325916,15.37067,53.589633,644.321867,29.910493,3.323388,3326.711483,64.390644,145.398229,36.557269,390.082678,104.686725,12.878129,65.636915,75.191656,1602.288485,652.630337,60.651833,8.723894,47.35828,18.694058,38.634387,17.032364,39.04981,8.30847,25.756258,76.022503,58.990139,19.940329,10.385588,52.758786,48.604551,4.985082,23.263717,47.35828,66.052338,7.893047,19.524905,9.970164,39.04981,34.064728,124.627054,2848.974444,38.218963,3011.405037,64.806068,120.057395,58308.01327
TCGA.CZ.5451.11,8309.252247,16515.69403,8351.970711,5968.934479,2010.42494,445.784546,2079.714698,39.85694,18083.80913,949.003965,159.427761,31.476763,2726.214707,7483.906994,47.01075,7119.471485,2.657129,18.395511,92.999527,66.223839,51931.14029,336108.6709,4.49668,855.800043,546.346672,14.30762,5656.210795,209.09564,3.883497,35.769049,18.191116,11.037307,7.971388,4.292286,703.526092,108.124725,5.927442,23.914164,15.125198,162.289285,828.615566,300.664405,62354.64992,67.245812,2599.694471,31.476763,133.060862,14546.3524,127.746603,55.595322,1163.005074,150.843189,2.861524,29.841606,69.085363,81.553431,222.381287,1.430762,210.117613,627.28692,365.253087,102.606072,15.533987,2.861524,1709.351746,684.108609,26.980083,184.772687,2.861524,24.527348,453.960329,16917.32935,62.749131,27.797661,1951.150517,2298.008093,54.777743,185.794659,50.281063,718.65129,213.59232,5.109864,669.3922,1078.385724,1239.039852,7.15381,48.850301,462.749295,385.283755,939.601815,525.294032,1218.191607,85.028139,24190.70994,109.146698,64.793077,66365.89325,40.878913,23.70977,25.140531,2.861524,18.8043,927.133746,1264.180384,28.20645,819.213416,2098.314603,1802.146879,1182.831347,506.285337,1922.126488,1948.493387,5536.43558,291.671044,348.083944,2243.843534,5.927442,92.795132,223040.6635,830.250723,3764.947886,7866.12483,15481.04874,25.140531,241.594376,2.24834,40.265729,2.861524,53.346981,5.314259,14.920803,64.997472,587.634374,27.797661,15.533987,50.281063,14.30762,78.487513,2.861524,95.656656,178.436455,56.208505,4.292286,8.788966,8.993361,6.745021,407.358368,39.039362,120.797188,778.538898,106.489568,116.913691,621.155083,42.718464,79.100697,5.723048,22.687797,242.820743,10.628517,4.90547,417.373702,50.076668,48.645906,22.687797,588.247558,145.937719,20.848246,52.120614,37.404205,1744.303217,243.638321,41.696491,5.723048,286.765575,4.90547,18.8043,9.606545,16.964749,14.512014,23.505375,21.257035,11.854885,17.373538,80.122669,93.817105,35.769049,3.270313,16.964749,45.784383,30.863579,3.270313,6.745021,61.522764,391.824381,400.817742,152.069556,3318.958945,14.30762,897.905324,68.676574,657.332921,28181.30943
TCGA.CZ.5451.01,10707.6046,21378.15221,10661.21671,10317.0399,3646.514683,548.923361,1856.048781,61.317325,23832.17821,679.289327,357.506667,2.932568,4062.939302,9802.507559,62.916908,7673.996575,3.199165,8.531106,192.216485,47.454278,9269.580022,293444.7247,6.931524,1080.78451,632.901437,26.39311,13167.22914,122.634651,20.261377,35.724007,23.460542,17.328809,9.0643,4.53215,1031.197455,65.049684,9.330897,29.592274,11.197077,234.872016,814.720637,2348.186967,52160.51596,133.031936,975.745265,77.846344,107.971812,19885.20864,214.077445,237.804584,1744.877804,74.380582,1.866179,288.191429,138.097281,78.912732,591.578892,2.132777,331.113557,1923.497839,693.952166,390.298106,18.661795,3.199165,475.609168,93.842168,47.987472,347.109381,2.399374,14.662839,341.77744,17851.33961,184.751767,15.46263,1731.014756,1979.216626,48.787263,504.401651,109.304797,1656.900772,365.771176,5.065344,79.179329,142.896028,173.288094,15.995824,46.921084,297.25573,153.026716,15.46263,615.306031,756.335879,113.037156,100114.1302,5291.685184,4.53215,46371.62725,26.659707,23.993736,45.054904,14.129645,82.111897,2703.027663,2293.001374,31.191857,993.873866,3680.905705,1243.941915,866.707065,600.643192,1327.386797,2181.030606,2871.517009,194.615859,281.526503,969.346936,13.063256,15.729227,202007.2626,279.127129,3044.005312,7244.242103,15996.89041,24.260333,403.62796,2.399374,32.524842,4.53215,83.178285,13.59645,36.257201,1.866179,345.509799,39.456366,49.587054,146.894984,10.397286,118.369098,9.864091,190.350306,218.342998,13.063256,4.798747,9.0643,10.130689,7.997912,430.554263,29.05908,9.864091,392.430883,71.448014,144.49561,357.506667,20.794571,22.660751,1.332985,13.063256,356.440279,36.790395,10.93048,1347.381577,98.640915,104.50605,19.461586,332.979737,122.368054,12.530062,43.721919,50.92004,1192.488681,102.639871,62.117117,21.860959,90.376406,48.787263,22.660751,19.461586,7.198121,9.597494,61.317325,80.512314,81.312105,15.729227,191.416694,48.787263,42.388934,2.132777,17.328809,42.122337,31.458454,7.464718,11.996868,11.463674,18.128601,16.529018,189.017321,3339.394862,42.388934,1958.955249,87.710435,1064.255492,46997.86376
TCGA.CZ.5452.11,10181.51669,20515.88022,10102.88166,7233.440138,2406.477757,357.543668,2659.584271,33.665624,18539.68354,883.169719,279.400103,14.744069,2910.23344,6043.839523,47.426755,6867.541498,3.686017,13.761131,107.877436,20.395962,95125.29141,329214.4139,4.423221,1601.697337,700.589001,17.692883,6747.868806,148.915095,7.617769,21.3789,12.532458,6.880565,7.863503,6.880565,260.970017,143.263202,2.703079,61.679354,14.2526,167.099446,565.189303,219.686625,43761.13331,117.95255,1082.214648,6.880565,39.563251,20795.77179,106.894499,86.252802,934.528225,145.229077,2.457345,29.242403,47.672489,105.911561,243.522869,2.948814,319.700558,634.73216,882.186781,92.396164,34.157093,8.600707,4938.771568,1628.236661,17.692883,205.434025,1.228672,14.989803,483.359721,583.12792,116.723878,20.641696,51.849975,60.204947,19.167289,207.645635,53.815851,1081.23171,240.574055,3.686017,984.412325,1559.431007,1658.953471,10.566583,49.638365,548.725093,580.670575,2683.174781,2304.252214,271.290865,123.604443,10472.46631,1135.784764,9.583645,30270.06465,41.037658,40.791924,16.46421,3.931752,13.269662,1268.481383,1167.484512,31.208279,716.807477,1835.636562,1363.089158,785.121662,374.990816,1165.027167,1274.379011,5457.762789,239.099649,308.151037,1288.877345,8.354972,24.081979,239706.1212,353.85765,3202.903205,5768.371171,17967.36794,8.600707,502.772745,4.668955,18.67582,7.1263,51.849975,6.143362,14.006865,52.587179,90.184554,18.67582,11.549521,25.310651,6.143362,115.495205,6.880565,82.566785,168.573853,43.003534,6.389096,8.600707,6.634831,6.880565,332.233016,25.80212,27.767996,54.798789,76.177689,125.570319,346.977085,23.59051,45.706613,3.686017,22.116103,187.249673,16.218476,5.406159,383.837257,31.454013,112.546392,10.320848,709.926911,131.959415,27.030793,47.918223,29.979606,1663.376692,190.689956,52.341444,6.880565,239.099649,7.372034,31.454013,8.354972,10.320848,6.634831,57.010399,44.723675,31.945482,21.624634,16.218476,82.566785,56.273196,3.686017,10.812317,14.006865,25.310651,6.389096,7.863503,27.767996,2454.88745,2471.35166,214.034732,4645.3646,31.454013,989.572749,31.699748,804.78042,39476.75266
TCGA.CZ.5452.01,12148.61416,24365.61081,12347.28754,16608.85177,982.846516,729.143443,1251.925533,77.284349,28390.87106,1240.191261,600.8757,6.474082,602.898851,9131.287497,29.133367,11802.2508,4.855561,8.092602,352.028188,84.972321,11048.02029,67128.94307,14.971314,725.906402,183.702066,5.260191,9173.369027,57.457474,16.994464,44.104681,36.012079,21.850025,35.607449,7.687972,1588.577778,56.648214,14.162054,41.6769,3.641671,72.428788,910.013098,11867.39624,38103.20738,358.50227,929.839973,118.15199,493.648724,69124.57873,410.699553,1684.070482,1911.877229,190.985408,6.474082,2839.694051,196.245599,172.777053,917.29644,8.901862,360.93005,861.862116,425.670867,138.788125,17.803724,2.023151,3057.385046,709.721198,116.938099,764.346261,6.878712,14.566684,618.274795,25130.3617,433.358839,78.90287,2648.304013,2938.423796,72.833418,493.648724,57.862104,1786.441897,462.492206,15.375944,99.943635,166.707602,204.742831,11.329643,69.191747,644.575751,310.755918,29.942627,37.225969,260.986415,108.845497,175288.1877,5910.43189,6.069452,104667.2868,30.347258,26.705587,138.383495,48.960242,97.920485,3016.112775,1367.245112,21.445395,1224.815317,5036.026241,1566.323122,1607.190762,1004.291911,1088.050342,3031.893349,4856.775106,533.707104,673.709119,2310.842509,10.520383,6.474082,220658.147,345.554107,2482.405672,6628.65032,21557.47791,25.491696,673.304489,9.711122,64.336186,8.092602,91.446403,16.589834,67.168597,14.566684,222.951186,74.451939,67.168597,356.883749,14.162054,377.519885,14.162054,127.053852,399.77454,23.063916,6.069452,49.769502,43.295421,12.138903,1149.149488,78.90287,33.584298,449.948673,34.393559,239.94565,1325.163582,83.353801,49.769502,15.780574,46.127832,1337.302485,224.569706,8.497232,984.465037,125.435331,341.507806,42.890791,336.652244,115.319579,21.445395,248.847512,87.400102,1313.429309,388.444897,101.562155,32.775038,65.145446,23.063916,49.364872,22.659286,59.885255,10.115753,105.203826,109.654757,87.400102,25.087066,26.705587,59.075995,91.446403,7.687972,53.411173,64.740816,41.6769,12.948163,8.901862,12.138903,103.585306,95.897334,229.829898,4353.81989,63.122296,2517.20386,85.376951,260.581785,26842.35166
TCGA.CZ.5453.11,9245.084045,18501.21488,9224.607071,6588.735617,2391.225509,365.082881,2901.263806,35.56527,19461.20772,920.386066,323.8595,36.643005,3003.918107,6165.455023,37.451307,8896.436629,1.886037,13.202259,101.845999,34.487534,87031.44778,299841.3573,9.699619,1543.317151,733.398967,22.632444,5970.384908,159.504845,4.041508,33.948666,19.668672,11.046788,5.388677,5.119243,587.096381,102.384867,4.580376,63.047523,13.471693,205.039168,784.591401,309.579505,52386.83374,88.913174,1696.355584,9.160751,102.384867,20207.80895,127.172782,113.701089,996.096981,147.110888,1.616603,32.332063,51.731301,97.535057,219.049728,3.233206,286.947061,739.86538,929.00795,105.618073,34.756968,6.196979,8050.953176,2907.730219,19.668672,214.469353,2.694339,18.86037,516.235276,2043.655829,150.07466,26.135084,231.71312,257.848204,21.824143,216.35539,50.114698,733.398967,226.86331,5.658111,830.664591,1326.422894,1476.766988,10.238487,51.461867,629.128064,607.842789,2173.792384,2314.436859,279.941781,112.35392,18971.10753,771.389142,11.316222,42058.89501,42.301116,32.870931,20.20754,3.233206,17.782635,1338.00855,1183.622948,28.829423,726.124253,2105.895051,1290.58819,853.835903,429.208139,1266.608577,1498.321696,5461.69378,320.35686,340.564399,1205.44709,6.735847,24.787915,239296.6052,446.72134,3634.39334,6825.56798,18680.11896,9.969053,482.825477,5.119243,19.938106,7.00528,67.897333,7.00528,14.279995,33.948666,199.381057,14.818862,12.124524,33.679233,6.466413,133.639195,6.735847,64.125259,167.587861,64.394693,5.388677,10.777354,11.585656,7.00528,437.291155,26.135084,59.814317,99.959962,71.669407,128.789385,404.689658,24.787915,46.881492,8.083016,25.326783,208.272374,13.741127,4.041508,335.445156,39.337344,74.902613,16.435465,827.700818,168.126729,27.21282,51.461867,29.637725,2054.702618,234.946326,62.508656,6.196979,247.07085,9.969053,32.870931,6.196979,11.85509,8.083016,39.06791,36.104137,23.440746,17.782635,22.093577,90.529777,63.586391,3.50264,13.741127,22.36301,27.751688,9.430185,6.196979,35.026402,1226.193498,1240.204058,217.433125,4697.040485,32.870931,1105.487128,39.606777,751.72047,43142.55799
TCGA.CZ.5453.01,11441.02824,22926.20873,11563.05176,9438.451381,1103.050301,550.239896,2101.163397,61.69219,27074.40365,836.775924,418.085549,3.931365,3245.190618,14921.04231,86.338824,7106.09348,3.32654,11.794095,206.54787,48.688444,6894.858213,286689.8043,13.910984,1012.628905,283.96552,8.165143,9359.975287,156.196156,8.467555,36.138317,22.680952,21.92492,8.316349,7.409111,1142.363951,66.681999,10.735651,24.646635,10.282032,224.087806,914.34478,664.854307,56772.23743,144.553268,879.264907,68.798888,109.927014,44345.94863,189.310346,57.609618,1998.947906,95.411205,3.931365,68.042856,136.085712,127.618157,553.717642,3.477746,357.60301,1418.46674,1165.952141,369.548312,40.674507,10.735651,586.075801,151.055141,40.523301,250.700123,2.570508,13.910984,420.807263,22278.44074,127.013331,3.32654,2260.988505,2511.688629,50.200507,710.065005,116.580093,5411.977569,309.368186,6.19946,99.040157,160.883553,197.929108,14.213397,75.451967,241.778949,150.752728,14.213397,446.814755,1159.147855,156.196156,100078.9448,6085.148225,5.745841,33385.30296,19.052,17.691143,42.488983,11.491682,55.946348,1208.138712,1256.22233,22.680952,602.406086,3679.30404,1393.6689,553.868849,323.732789,882.440241,2940.056209,3143.579952,234.67225,303.017519,1282.381028,13.306159,114.765617,182876.0627,410.525232,3539.438169,8347.497588,21766.90967,23.436984,145.309299,1.66327,25.553873,1.360857,132.154347,16.027873,27.973174,5.443428,499.58577,99.644983,27.973174,80.29057,31.904539,169.804728,6.804286,112.497522,195.056188,12.550127,3.931365,9.828413,8.769968,9.526,376.352597,37.65038,2.570508,310.124218,94.957586,179.481934,961.218747,44.757079,15.574254,6.653079,44.454666,422.772946,33.416603,9.223587,1657.372769,51.712571,119.755427,20.866476,143.494823,50.956539,8.316349,68.042856,50.50292,629.925641,294.549964,39.918476,13.759778,102.820316,26.461111,50.654126,23.436984,9.979619,18.295968,55.946348,63.355459,96.620856,10.735651,62.145809,32.055746,37.801587,1.209651,20.866476,76.359205,27.519555,1.814476,16.027873,6.653079,17.237524,16.330285,275.195551,5060.1204,23.285777,2054.440636,105.844443,333.107582,40970.26694
