TCGA.F4.6805.01,4929.920789,9853.683062,4933.557245,6044.084177,513.620172,265.989207,1175.631236,8.680574,8570.072525,373.55794,270.270841,242.293586,2007.500016,3372.109691,6071.650865,1.524966,5.630643,283.643617,1013.222391,61810.73018,22354.29598,5.865253,1.994186,363.528358,11.554548,206.046325,178.06907,757.731987,10.90937,781.134345,1.935533,38.417405,36.188609,9.267099,1.642271,3.401847,2.756669,829.991899,12.434336,11.495895,69.737854,51.907486,237.425426,17.361148,8.211354,52.904579,473.208582,671.981993,651.101694,598562.5791,41.467336,3298.559424,1.290356,122.290517,324.289818,14951.58469,109.445614,2.287449,239.36096,2634.436869,161.763667,11.085327,1.876881,145.692875,36.657829,79.004953,139.123792,1.642271,308.33633,413.089742,344.700897,103.697666,31.085839,9.853624,4180.165546,234.786063,2284.10533,44.986488,58.828484,2.111491,4.574897,1.876881,204.814622,11404.74912,159.182956,29.384916,2292.023421,2455.839926,27.801297,74.723318,459.190628,77.362682,100.413125,159.476219,5.513337,3.871067,39.23854,365.581196,606.408469,758.435817,2.932626,41.584641,848.58475,719.607845,7872.459378,3837.517487,101.644828,105448.327,147.921671,5.044117,16.71597,233.78897,15.366962,17.302495,2.170143,25891.62984,81.527011,23.695621,317.016904,26.393637,1418.394042,530.5121,8.504616,1304.314879,4033.240967,0.762483,866.94299,188.450567,686.586472,730.810477,5184.062185,2695.728759,88.44801,90.911416,599.604776,4642.347452,90.911416,102.817879,2830.688222,5592.283767,8.270006,272.734247,31.203144,12.786251,30.206051,11.261285,25.279239,11.319938,57.420823,12.786251,121.87995,6.158515,10.67476,14.135259,33.138677,5.278727,36.892439,193.436032,2.873974,8.328659,7.272913,3.929719,8.973837,337.193373,31.496407,8044.7805,252.088558,788.641868,38.476057,11.671853,19.765901,8.387311,6.27582,1.818228,70.324379,46.746063,74.781971,74.664666,11.789158,5.630643,134.43159,48.622944,72.142607,16.48136,57.538128,2.404754,0.93844,9.149794,2.404754,15.484267,131.850879,22.112002,3.636457,6.569083,20.235122,5.278727,446.521682,2.463406,88.741272,1.290356,2.346101,33.725203,37.244354,2.170143,3.636457,229.448683,185.400635,22.229307,10.792065,261.824877,3.401847,51.262308,17.947673,20.293774,9.677667,5.161422,2.580711,18.944766,21.290867,15.425614,4.750855,9.267099,13.314123,84.400985,9.032489,168.274098,178.245027,43.87209,8010.937992,70.500337,1472.588976,2.756669,2.580711,8.035396,2.346101,26.628247,102.641921,11720.94489
TCGA.F4.6806.01,6095.246463,11998.80595,6081.868309,9992.68195,487.603743,484.009612,703.850612,10.582718,11020.60336,794.302903,572.26549,38.137721,2340.977184,10639.62549,6290.727242,5.191522,11.581088,569.070708,1067.456843,96826.68203,38786.26203,7.787283,22.962502,236.214262,74.678051,305.301443,229.026001,1920.86323,11.18174,1286.099799,2.795435,62.098593,51.316201,14.176849,5.191522,5.790544,5.191522,748.178225,41.532178,18.170328,78.072508,15.973915,427.302215,101.03501,24.160546,19.967393,606.010385,1404.905789,2128.124772,238600.3656,298.113181,2509.501983,3.594131,520.549942,293.520681,64714.72086,256.581003,8.785653,606.409733,2493.328395,338.646989,17.371632,5.391196,334.853185,99.437618,224.633174,545.908531,12.779132,627.57517,1061.266951,631.169301,238.211001,93.4474,26.756307,13735.17047,3742.488516,4330.328573,45.126309,231.621762,3.394457,14.376523,6.988588,549.90201,53500.83314,89.453922,44.127939,8000.135778,8339.781137,46.124678,211.654368,2592.166991,196.47915,883.357477,1095.011846,4.792174,23.561524,46.324352,854.205083,1534.094823,2079.604007,7.387936,109.620989,1719.79158,2450.198825,11836.67072,15549.40782,276.947744,151774.7518,398.149821,7.587609,33.545221,429.897977,44.127939,10.383044,0.99837,39641.26581,276.548396,68.288485,178.907843,61.100223,3631.070462,1268.129145,20.566415,2914.04137,6507.972481,5.191522,2692.602979,732.20431,1783.687239,1712.802993,5874.207419,9982.099232,298.712203,299.910247,2403.075777,5301.342907,301.307964,321.475031,3256.681839,13668.47937,32.746525,502.579288,51.715549,25.757937,31.348807,16.572936,32.746525,17.970654,109.421315,32.546851,550.700706,14.775871,52.31457,11.381414,65.892398,10.782392,100.236314,460.448088,11.780762,8.785653,5.391196,14.376523,11.381414,824.853015,111.21838,35558.53292,373.589928,938.467483,73.280333,19.967393,30.749786,15.175219,14.775871,5.191522,125.594904,171.519908,212.053716,271.356874,15.175219,8.585979,1419.68166,108.822293,251.788829,31.348807,422.110693,3.793805,1.597391,18.76935,5.990218,26.955981,141.968166,20.366741,8.585979,6.189892,39.335765,1.597391,835.036386,9.185001,136.776644,6.988588,5.59087,146.161319,51.915222,6.788914,129.189034,302.10666,311.691009,36.54033,15.374893,627.175822,8.785653,64.694354,37.938047,33.345547,23.162176,13.577827,3.793805,38.736743,58.704136,27.355329,7.986957,15.973915,22.762828,95.843488,8.386305,71.08392,75.876094,139.572079,16650.40988,49.718809,2697.794502,3.594131,9.185001,19.568045,19.368371,37.139351,117.208598,13963.1981
TCGA.F4.6807.01,5624.612689,11286.14731,5688.044562,7905.944785,1209.26699,356.444294,1239.542972,9.599701,10256.76395,431.248121,544.155377,114.531821,4096.783303,4870.371541,7828.851799,1.476877,6.793635,311.990293,1331.035509,75635.45592,29488.95325,5.612133,6.055196,60.182743,25.254599,282.231219,312.13798,1315.823675,4.2091,1285.030787,1.91994,40.98334,35.81427,13.365738,1.550721,6.350572,3.618349,510.187203,22.153157,11.962705,70.594727,36.921928,343.300088,32.712828,12.922675,48.146194,786.584757,401.93211,1313.312984,489954.4295,25.254599,2811.45714,2.215316,232.017396,287.62182,25124.11675,152.856782,4.356788,387.38487,2563.489471,356.222763,5.833665,3.175286,190.295618,57.598208,131.663596,236.669559,3.322974,499.996751,1065.64069,727.805047,398.904512,67.714816,30.423669,9004.076772,622.134489,4759.6796,30.128293,87.209594,2.436847,8.196668,0.95997,338.278706,12458.93543,127.52834,33.451267,3378.6518,3554.843241,41.500247,92.452508,1447.634959,85.806561,219.020878,261.924158,4.652163,4.799851,22.817752,704.69192,1214.731436,1593.181199,6.12904,38.472649,1425.629489,1073.541983,4703.705957,3609.78307,195.390844,127370.9785,97.326203,4.652163,19.863997,25.993037,31.826702,26.953008,0.95997,39354.12323,111.282691,34.706612,208.091987,31.01442,2231.635181,988.990767,12.996519,1697.37488,3178.461106,0.590751,1292.119797,293.160109,917.140695,1131.50941,4807.678107,3760.572225,114.605665,118.15017,1027.315729,5560.737753,117.485575,151.453749,3116.136891,7581.770256,11.593485,494.901525,54.496766,15.802585,20.823967,15.359522,39.358775,11.815017,115.713323,18.239433,130.999001,8.639731,11.815017,9.525857,44.897065,6.867479,54.792141,271.228484,3.839881,7.162854,7.310542,7.532073,10.928891,353.416696,36.035802,6363.715846,183.206607,885.313993,51.026105,18.608652,29.168323,12.996519,6.645947,2.363003,72.810042,84.403528,101.756834,151.896812,11.076578,10.116608,63.431873,70.890102,125.6084,22.374688,51.838387,3.987568,1.550721,12.774987,4.356788,20.602436,110.248877,22.59622,3.987568,4.504475,19.494778,2.953754,515.725492,5.316758,121.546987,1.772253,2.215316,169.028587,40.097214,2.510691,27.986822,167.699398,160.758075,22.448532,5.759821,130.777469,3.692193,56.785925,26.509944,21.783938,13.21805,8.196668,3.618349,25.033067,43.789407,18.977871,5.538289,16.245648,14.399552,371.434597,12.996519,72.662355,73.400793,60.404274,10815.61425,52.872201,1400.448734,1.91994,2.28916,8.196668,3.692193,37.586523,272.336142,17068.34278
TCGA.F4.6808.01,3956.830769,7918.773109,3963.963193,9106.083862,483.697182,462.775407,525.897354,11.293004,11370.15281,952.654022,569.761758,12.12512,2012.056649,11797.62272,6471.961017,7.370171,19.019796,786.468556,1342.797584,17177.25309,13238.84774,17.474437,25.082356,84.638091,101.51816,249.753694,209.812122,2085.639484,21.753891,2032.027434,1.90198,119.70584,111.622427,18.306553,9.27215,14.859215,11.293004,757.344494,46.360752,63.003074,72.275224,3.803959,570.237253,52.423312,38.039592,17.593311,673.300771,1828.158998,1143.089728,201997.1261,141.697479,1379.886186,8.440034,106.986351,325.119635,107194.2615,325.595129,5.349318,277.926766,4807.015642,339.622229,101.399286,7.132423,265.326151,114.832017,275.905913,743.079647,8.321161,1090.904163,909.383987,431.036122,231.328266,141.459731,59.555736,7415.818384,4041.706608,3605.083421,63.478568,174.863248,39.109455,51.591196,4.754949,1090.428668,90550.03823,268.654616,69.778876,13480.99352,13884.92643,34.354506,69.778876,2652.904893,232.39813,622.541691,569.999505,14.740342,27.45983,77.624542,1099.10645,1999.931529,2882.33118,17.831059,170.346046,2329.330617,1913.15371,11277.78792,12939.76145,316.6796,204698.056,260.571203,12.957236,42.081298,580.817014,17.593311,7.607918,3.566212,39720.34719,929.117025,356.740045,638.114149,210.881986,3150.629175,732.737633,11.293004,3150.391427,8513.498349,2.139727,2461.042703,599.480189,2244.930273,1238.426454,5992.305542,12382.24369,380.395916,377.542947,856.722927,2935.229987,436.38544,266.039394,5052.13326,11779.67278,36.375359,1266.837274,236.083215,38.515087,40.179319,41.011435,34.47338,34.354506,377.780694,28.648567,899.041973,57.178261,35.899865,22.942629,28.173073,66.925906,95.931095,805.607226,38.752834,7.964539,11.411877,24.369113,16.047953,1833.508315,146.690175,30733.25592,195.428402,1340.538983,148.829902,33.760138,70.610992,24.963482,28.648567,13.551605,208.623385,354.838065,496.060049,471.572062,22.110513,9.866519,452.790014,396.562743,342.356324,83.687102,142.0541,7.370171,4.16058,24.131366,8.321161,10.579761,764.952412,149.780892,54.325292,8.202287,70.492118,0.594369,3631.830009,13.789352,210.763112,8.558908,13.908226,451.363529,35.305496,8.083413,158.102053,202.798573,191.981064,100.56717,2.615222,744.268385,6.300307,172.842394,123.390925,32.809148,101.399286,14.383721,7.964539,45.172015,52.779933,45.528636,4.517202,33.997885,22.942629,128.740243,33.641264,33.403516,34.235632,64.191811,27487.29002,82.022869,2394.711165,13.551605,15.453584,31.620411,12.957236,104.490003,133.138571,11388.69711
TCGA.F4.6809.01,6636.761029,13226.37485,6659.455021,10635.74138,2197.095028,352.72444,1353.986859,10.115539,8758.561264,518.619276,513.957332,132.469578,6351.766718,5942.219339,9246.833924,1.231457,5.10175,388.876496,1394.361053,44723.52385,38299.45302,6.069323,2.19903,243.916427,7.652625,291.855285,478.421005,730.781708,5.189711,1201.989894,2.023108,47.762935,49.170315,10.467384,3.254565,4.046216,3.166603,466.018475,24.629138,10.467384,92.007423,41.341767,267.050224,14.953405,6.245246,96.93325,1185.892993,307.600341,505.864901,541658.2517,39.054776,2292.796822,2.726797,142.849,350.877255,17944.614,126.664138,6.685052,1386.972312,3176.718991,259.749444,5.013789,1.759224,342.784824,50.929539,101.33131,175.042802,3.694371,279.804599,766.581919,473.6711,215.241074,37.647397,16.888552,5008.423165,135.900065,1593.417265,46.091672,135.636181,1.231457,2.814759,2.286991,221.838164,12866.96536,268.369643,20.934767,3772.04044,3963.883832,55.41556,47.323129,316.924229,130.710354,377.705423,160.793086,4.749905,8.884082,66.234789,639.477975,1027.210975,1257.493415,2.286991,44.596332,512.549953,969.420462,6726.745344,3059.114857,111.974617,92998.12959,49.610121,5.365634,28.41147,93.854608,72.655957,46.003711,0.791651,42207.48149,172.316005,32.985453,149.006285,33.777103,1993.025028,761.216285,6.685052,1774.177545,6463.653374,0.879612,1901.457412,269.337216,743.096277,826.043695,6707.393878,5676.664455,84.794604,90.775966,1166.629488,6701.148633,123.585496,218.671561,3548.618974,9125.887265,7.124858,670.968087,76.878095,12.050685,46.971285,16.800591,42.573224,10.291461,118.483746,23.749526,170.380858,11.874763,3.254565,21.638457,80.396543,1.671263,60.51731,395.033781,8.884082,22.518069,19.351466,7.916509,8.532237,379.288725,52.688763,6982.888379,462.236143,954.115212,60.165466,12.40253,16.712629,10.90719,7.124858,2.19903,125.608604,59.373815,77.845668,61.572845,9.587772,11.346996,142.057349,114.877336,35.184483,25.244866,122.793845,2.462914,0.879612,11.786802,6.773013,29.994772,156.922793,24.629138,6.245246,9.147966,24.80506,4.046216,689.176057,2.638836,111.182966,2.19903,3.518448,107.224711,72.567996,3.342526,8.972043,155.867259,274.702849,23.925448,10.555345,176.714065,3.430487,73.359647,22.60603,24.365254,12.40253,18.032047,1.935147,17.416319,47.499052,21.022728,6.069323,10.379422,12.490491,79.341009,5.981362,147.422983,140.64997,60.869155,9086.832489,76.702173,1626.226795,0.615728,4.310099,8.00447,2.726797,35.536328,514.573061,13174.5657
TCGA.F4.6854.01,4320.942276,8662.10068,4316.245599,9731.513473,686.939972,393.908207,583.000482,11.843793,4855.138164,365.115538,490.292174,65.345063,4916.603364,10939.37612,10109.08541,1.633627,11.231183,628.333619,1296.691089,72162.18645,15428.37773,13.069013,2.45044,671.624723,33.693548,260.359234,404.118373,1435.345144,5.309286,771.071741,1.83783,77.801465,60.035776,12.864809,6.1261,4.084066,6.1261,1247.682292,31.038905,41.044868,101.489051,52.071847,379.409771,24.300195,23.279179,33.489345,1052.668121,1106.373594,1138.433515,237504.7988,46.354154,2993.008078,11.231183,104.960507,317.331961,50992.63234,138.245648,5.309286,305.488168,2210.500952,198.077222,39.002834,3.267253,223.398433,136.612022,129.669109,380.226584,6.534506,1680.593333,1348.150326,372.262654,241.980936,142.533918,44.720527,6461.401488,384.106447,2724.276508,56.155913,211.758844,6.534506,19.807722,3.471456,407.998236,64458.41195,116.19169,31.447311,10687.79763,11210.96654,20.420332,316.515148,3282.568388,280.575363,1360.606729,848.669003,8.168133,19.195112,40.023851,868.885132,1493.338888,1855.799783,10.210166,183.782989,1747.572023,1871.931845,11944.66907,18421.79421,882.158347,202125.3482,237.692666,6.534506,11.843793,392.682987,77.393059,21.237145,2.45044,61825.21013,178.677906,54.522287,240.143106,264.647504,3472.273273,1156.607611,7.147116,2150.260972,8332.312317,1.633627,1429.423248,312.226878,1105.965187,1143.334395,5612.324079,8465.657085,247.290222,261.380251,686.939972,5702.17354,151.927271,224.215247,5739.746951,7729.912519,18.378299,478.039975,33.897751,30.426295,21.237145,25.933822,28.588465,22.258162,234.629616,14.498436,479.265195,22.870772,6.534506,5.51349,59.62737,7.555523,77.801465,533.583278,28.792668,10.618573,8.372336,5.51349,11.026979,805.582102,62.894623,16441.022,435.974091,549.715341,74.942619,23.891789,30.834701,12.456403,4.90088,5.51349,119.050536,30.222092,176.840076,129.464906,12.047996,6.1261,103.93949,277.92072,274.449264,39.207038,70.858552,3.267253,1.633627,10.210166,5.921896,23.483382,533.583278,45.537341,11.026979,7.96393,29.201075,2.45044,3197.007196,5.51349,96.383968,4.90088,7.555523,535.012701,56.360117,11.435386,23.279179,213.596674,410.448676,58.40215,8.168133,207.674778,4.492473,155.398727,48.60039,17.561486,94.546138,14.498436,5.309286,30.017888,38.594428,46.149951,11.639589,22.870772,11.435386,334.48504,12.864809,116.600096,118.437926,502.544373,32026.43208,45.537341,7959.232849,2.45044,15.519452,16.948876,8.168133,43.903714,313.452098,10130.11836
TCGA.F4.6855.01,6800.516143,13487.60704,6751.877861,13037.94324,609.035878,369.112653,1054.662508,9.996801,7059.279492,497.725343,853.188518,10.381293,5271.774571,10496.64108,9400.837886,3.652677,6.344124,402.563487,1209.80517,70435.92204,18459.09309,8.266585,5.190647,185.325311,46.139082,308.170616,484.84485,1373.59891,4.613908,1846.908989,0.961231,52.675452,48.446036,16.917663,11.150278,3.268185,6.151878,610.958339,48.830528,18.647879,91.316932,3.844923,609.997109,61.134283,64.594714,20.762587,900.096584,1123.87113,895.098184,113583.6532,159.75657,1795.579261,3.652677,107.657857,387.37604,32472.68566,103.812934,10.189047,98.622287,2083.564029,319.705387,18.455633,9.996801,140.531953,127.651459,101.121487,397.757333,7.882093,1021.788412,2176.034438,859.340396,376.8025,127.266967,38.449235,5929.833223,573.085843,1760.97495,68.631884,143.800138,3.844923,8.458832,6.344124,248.382056,52900.37957,206.280144,74.207023,8853.128537,9020.190462,23.261787,131.688629,1612.560904,263.569504,182.826111,1138.097347,7.113108,8.266585,6.728616,2051.458918,3213.394791,3751.299584,9.612309,181.672634,901.250062,1544.698004,8710.097384,11715.86631,690.163763,338301.359,833.194916,3.268185,45.177851,72.092315,39.025973,51.521975,2.883693,87483.92822,210.894052,44.21662,139.570722,52.675452,4173.087689,1217.687263,10.57354,2540.533183,7029.481335,1.730216,1585.646439,363.153022,1739.058886,1588.337886,4420.316268,7591.801393,168.023156,175.713003,672.092623,4384.942972,161.679032,220.506361,3144.762907,7123.489714,15.57194,495.226143,37.103511,27.491203,42.101912,31.912865,18.07114,25.953233,262.416027,51.137482,216.661438,27.298957,17.109909,10.381293,52.483205,14.802955,241.461194,416.597458,11.727017,15.187448,14.418463,15.956432,22.300556,394.489148,45.946835,21131.50715,338.353265,1465.108088,144.376876,44.21662,47.869297,19.224617,15.956432,1.922462,149.759769,49.407267,149.183031,92.085917,17.494402,13.264986,605.3832,63.441237,223.5823,42.870897,231.272147,9.227816,2.114708,39.794958,7.689847,29.990403,214.354483,25.568741,10.765786,8.458832,21.531571,2.883693,1530.85628,8.651078,136.494783,3.268185,2.306954,75.168254,109.195827,6.344124,6.53637,144.953615,332.009142,44.21662,2.4992,422.941582,2.883693,65.555945,28.067941,72.669054,66.517176,19.60911,7.113108,17.878894,168.023156,30.182649,7.689847,21.531571,50.75299,147.260569,22.685048,34.796557,30.951634,321.243356,28810.9728,98.814533,5059.150303,1.730216,7.497601,7.882093,10.57354,28.452434,239.538732,10507.02237
TCGA.F4.6856.01,5436.165688,10772.07908,5390.488608,15278.98315,467.74516,754.561628,566.217825,11.270968,3464.932757,468.931578,779.179794,36.185738,4344.364842,6779.487076,19011.74969,4.449066,9.194737,813.585906,2482.282335,20153.38007,19830.67447,51.312564,3.855857,40.041596,30.25365,302.239897,415.542783,2102.628686,46.270288,1311.88132,1.779626,150.378438,133.471986,29.363837,10.974363,2.66944,3.855857,2265.167905,32.92309,34.406112,198.131748,33.812903,535.074362,20.762309,27.58421,44.490662,1346.287432,1453.065021,1308.915276,214468.7192,34.999321,3755.011873,14.237012,163.429032,461.516467,42918.65861,217.411035,22.245331,500.075041,2923.926307,220.673684,78.60017,9.194737,349.399999,72.668081,107.370798,410.797112,10.08455,1423.997789,1458.997109,885.660778,213.258573,130.209337,18.092869,13530.79673,537.743801,6154.244973,115.972326,357.111714,4.745671,57.541256,10.381154,604.18319,3205.997104,186.564176,51.015959,11117.91983,11639.9436,19.279287,7.41511,1756.194731,654.309336,231.648047,944.981661,23.728353,12.160781,16.016638,1052.945667,1707.255003,2175.593372,2.66944,84.532258,4041.235132,2638.592861,13433.80709,25135.1478,506.896942,230220.7864,2486.434797,8.898132,24.321562,1843.396429,72.668081,41.821222,5.635484,85103.81451,131.395755,68.515619,938.159759,41.821222,3745.520532,909.389131,10.974363,2904.053811,11301.22136,1.186418,1181.671983,438.677927,1593.062304,1144.596431,8322.12663,4073.565013,195.165704,198.131748,534.777757,4711.857711,210.292529,347.916977,6115.09319,9194.143605,17.49966,525.58302,43.304244,47.160102,49.532937,33.812903,90.464346,34.406112,96.989643,23.728353,355.925296,22.245331,23.728353,10.677759,98.176061,40.634805,122.794227,445.499829,13.050594,9.787946,6.228693,9.491341,11.864177,349.399999,25.804584,72167.11642,743.587264,1136.291508,99.362478,34.109508,44.787266,18.389474,10.381154,3.262649,162.835823,68.515619,120.124787,593.208827,18.982682,15.126825,122.794227,51.905772,336.646009,43.600849,92.243973,5.042275,3.559253,20.465705,5.042275,22.541935,336.646009,49.532937,6.821902,8.304924,52.202377,2.076231,1772.507974,8.304924,146.52258,2.66944,5.635484,260.122071,153.641086,23.135144,88.388115,563.548385,683.079964,43.304244,8.008319,2238.473508,8.601528,104.997962,83.34584,38.558574,64.659762,15.126825,13.050594,56.354839,58.134465,69.405433,14.533616,18.389474,18.686078,220.673684,20.1691,109.150424,95.506621,90.76095,12425.94529,143.85314,7392.271794,2.966044,20.762309,24.024957,11.864177,36.482343,174.106791,13389.61303
TCGA.G4.6293.01,4234.37578,8496.371673,4236.500404,4706.839059,64.801034,410.84918,347.641614,15.137947,9955.191678,513.096714,335.425026,14.606791,621.71812,4992.335419,30407.35417,3.452514,10.888698,519.736164,3116.292361,26339.76138,23361.03843,15.403525,6.108294,1578.064531,30.541471,128.274178,35.587453,900.57503,18.324883,516.549228,1.32789,72.237219,59.489474,8.764074,4.249248,3.452514,3.186936,2155.696701,11.154276,20.183929,157.222182,6.905028,136.241519,20.980663,8.232918,11.154276,666.600803,1317.266926,1453.508445,136988.5897,31.072627,799.655386,3.98367,444.577588,597.284943,61778.22537,384.556957,4.514826,514.95576,3011.654625,132.789005,4.780404,2.65578,561.166334,132.257849,222.288794,342.330054,5.842716,1357.103627,680.41086,426.783861,169.704348,87.640743,28.151269,73387.96804,125.618398,32174.24467,53.115602,231.318446,3.452514,21.246241,2.390202,690.237246,50408.56521,64.0043,24.698755,13426.56184,14054.91941,32.134939,244.862925,2094.348181,154.566401,343.923522,273.810928,11.95101,12.482166,12.747744,323.208437,571.523876,727.683745,14.075634,231.584024,3267.406248,4676.563166,21987.20339,77973.70353,674.568144,178714.8786,262.391073,7.170606,9.826386,2045.21625,17.793727,2.921358,3.452514,52850.55501,234.239804,47.538464,390.399674,75.424155,2720.315549,700.329211,9.29523,3413.474153,9793.189093,1.593468,1274.774445,547.887433,1576.205485,1026.459006,4442.588939,5679.120151,187.232497,188.560387,841.085555,3801.483625,222.554372,354.281064,5131.498296,11631.52007,25.761067,865.78431,64.269878,26.292223,22.042975,8.498496,46.74173,10.357542,214.055875,9.029652,956.877567,21.777397,19.918351,20.449507,55.771382,7.96734,228.928244,377.120773,18.059305,7.701762,8.498496,4.249248,2.390202,1493.079568,65.33219,20617.88317,569.399252,428.111751,48.866354,7.96734,15.669103,9.826386,5.577138,6.108294,117.38548,74.892999,381.104443,635.528176,10.62312,5.045982,98.263863,139.162877,71.971641,60.551786,35.321875,2.390202,2.921358,6.63945,3.186936,16.996993,334.097136,51.256556,5.045982,2.65578,27.088957,1.32789,875.345119,6.108294,192.809635,2.124624,2.65578,151.910621,43.820372,9.826386,48.335198,136.241519,134.648051,46.74173,10.888698,420.144411,9.029652,103.841002,32.134939,12.747744,37.180921,15.669103,5.577138,40.102279,16.465837,32.666095,6.108294,16.996993,1.859046,134.648051,10.62312,283.106158,267.702633,301.431041,28340.09495,79.407825,6434.424009,3.718092,12.747744,13.810056,60.817364,39.836701,10.091964,5534.911292
TCGA.G4.6294.01,6859.50302,13611.15776,6818.158509,8238.614876,744.681942,476.904123,864.709223,16.185254,16007.05613,749.809943,382.997599,13.781504,1906.013992,6672.651472,13752.4983,7.051002,27.883507,406.554355,1722.848194,184027.7822,33146.5993,7.211252,14.102004,384.439849,112.976279,239.734062,214.574805,951.404495,13.300753,639.557915,15.864754,41.985511,36.85751,13.781504,5.128001,4.166501,4.166501,987.460755,32.050008,39.10101,71.631768,2.564001,218.420806,72.112519,16.505754,10.897003,470.814621,1344.017097,2487.881892,190053.0235,56.888765,1503.626138,5.448501,171.467544,292.456325,72191.68213,223.388558,8.012502,95.669275,2994.592523,220.664307,60.414266,2.083251,89.900273,181.403047,220.023307,721.766186,8.493252,1935.660249,731.220939,736.50919,187.172048,71.151018,20.351755,6278.27612,3489.12415,3085.133796,39.42151,214.574805,6.089502,15.704504,3.525501,538.279889,51445.55152,206.241803,69.388268,7974.042057,8415.530921,32.851258,461.680369,10166.42287,283.642573,612.475658,597.251904,5.288251,22.595256,76.43927,780.738201,1352.029599,1802.332215,23.396506,201.113802,1688.234186,2039.662526,11338.33143,15174.07642,914.226486,145048.5622,55.927264,6.570252,19.550505,151.917039,78.84302,6.890752,3.365251,36131.25632,211.690305,71.151018,56.408015,58.811765,2539.482405,712.631934,13.621254,2327.4716,5162.294832,1.76275,1719.162444,531.549387,1443.211872,1043.868769,4627.380194,7677.899981,280.277322,281.238823,472.737622,4552.062674,212.491555,271.46357,2955.651763,8384.923163,27.563007,518.408884,55.286264,24.838756,21.794006,15.223754,16.345504,18.428755,212.010805,24.838756,859.581222,39.42151,77.72127,15.063504,30.768008,17.307004,107.367528,579.46415,20.672255,14.422504,14.582754,9.294502,6.089502,1828.613222,100.957526,5844.960008,270.82257,639.237415,39.90226,11.057253,16.986504,8.493252,11.217503,5.288251,122.591282,120.187531,225.311558,330.435585,4.647251,5.128001,178.839046,137.013785,226.593558,32.851258,46.793012,3.525501,1.282,11.538003,2.884501,15.704504,274.989071,22.435006,9.775253,2.564001,27.563007,1.282,1147.710796,5.929252,131.244784,6.410002,5.769001,478.346373,48.075012,7.371502,18.589005,157.525791,517.447384,32.851258,12.339253,140.859786,3.846001,62.177016,32.050008,19.871005,43.267511,9.935503,5.608751,43.107261,61.536016,32.530758,3.525501,19.390255,17.307004,157.686041,11.377753,47.113512,45.030262,255.598816,35771.65523,46.152012,2625.216177,3.205001,14.102004,20.832505,7.531752,51.440263,212.491555,9239.216134
TCGA.G4.6295.01,3802.538873,7515.734261,3904.195722,8019.866326,104.090886,958.008419,277.193887,19.615477,10287.2436,1022.581995,524.606613,7.302112,1487.339928,6999.43201,11412.62787,7.015754,37.799166,1752.936344,1279.158155,179832.9706,21654.48383,11.024757,6.156682,9.879328,13.88833,141.030981,94.497916,1144.427036,116.976966,591.041512,5.29761,168.521284,128.144901,12.599722,17.181439,25.485802,10.452042,3522.76777,18.613226,96.788775,85.764018,3.722645,178.973326,94.927452,10.452042,15.176938,724.484023,3006.608697,1705.25785,90135.11913,22.192692,692.268825,4.868074,416.93626,760.278689,51269.55803,427.817838,21.33362,1429.782106,7630.27719,100.081884,6.872576,2.863573,536.633621,82.900445,216.772492,305.686441,16.608725,3014.483524,598.200445,209.613559,191.143512,257.292053,174.534787,37439.50165,192.002584,23427.60837,62.569075,323.726952,12.599722,226.222284,4.29536,1274.862795,41255.64249,109.531675,15.749653,9577.07744,10187.30489,35.937844,646.738011,4732.91381,307.404585,8.018005,186.991331,16.322367,2.863573,15.606474,372.837233,629.842929,894.437094,23.624479,440.703918,2484.865658,2960.36199,31527.65474,10876.71014,1078.278494,137634.2103,211.904418,3.149931,17.610975,480.793943,21.763156,16.179189,7.731648,20521.08155,468.623757,106.668102,343.771965,78.175549,2148.968519,1439.947791,29.781161,4194.13251,23531.26972,2.004501,2459.809392,981.48972,1138.127174,2476.274938,8535.73904,17317.17266,507.997888,497.689025,1224.893443,3833.322285,841.031453,382.71656,9513.219757,8823.241791,79.750514,696.277827,74.452904,57.414643,54.407891,13.172437,113.683857,40.519561,437.983523,11.454293,129.003973,39.946846,86.050375,16.322367,114.542929,30.640233,114.542929,412.354543,26.77441,14.747402,11.311114,7.015754,5.154432,2007.364824,211.618061,35841.19826,503.55935,471.057794,35.365129,7.588469,12.742901,4.581717,5.29761,21.763156,124.279078,61.710003,895.582523,772.878411,5.583968,3.149931,100.797777,193.004835,33.790164,104.663601,57.844179,2.434037,6.299861,6.299861,4.152181,14.317866,263.448736,101.656849,12.599722,3.149931,106.95446,6.299861,1024.300139,4.29536,112.108891,9.736149,12.742901,790.632565,20.474548,9.59297,106.095388,363.387441,167.662212,97.791025,7.588469,895.009808,4.868074,258.007947,63.857683,21.906335,50.971603,17.181439,7.302112,107.527174,40.376382,39.803668,5.727146,49.682995,15.176938,56.841928,7.158933,98.220561,105.093137,460.176216,69433.48929,18.040511,9932.01734,14.461045,28.778911,28.492553,46.676243,121.988219,29.92434,6442.180663
