TCGA.GN.A264.06,20854.11825,41688.96967,21085.07317,27564.40864,5021.478808,1750.070213,3360.579428,26.183125,28276.04622,1574.692676,1303.969041,4792.499967,4670.970744,36702.56637,18.525796,29.147253,3289.44037,155.616688,30209.89233,26407.90493,46.437996,12.844552,813.158947,1398.327096,1515.657138,2269.780548,55.330378,379.902327,298.141813,29.888285,52.613261,41.991805,1432.661571,21.983945,73.115142,316.91462,814.14699,77.561333,3967.2375,221.321512,91923.27159,1175.27651,4273.530664,610.363232,7834.18869,231.448947,15.314658,535.766026,6586.53807,1306.933168,315.679567,53.354293,632.347176,297.153771,1278.526947,12871.47618,21186.84155,4512.88395,32.358391,88.676811,13.585584,135.114807,38.286645,396.452038,667.916705,814.14699,534.283962,2331.039181,44.708921,79.043397,91.640938,25.442093,413.00175,815.135032,1053.994298,12.597541,1518.868276,2392.544824,2822.343296,43.720879,13.832594,21.489924,58.788527,111095.2475,145.242242,6.422276,37.051592,35.322518,11.362488,127798.1054,746.713091,113.130862,79.043397,27.418178,9681.581085,5682.232205,60.764611,4561.05102,55946.91643,13892.86507,442.643023,1256.543002,5825.251352,6237.75908,10215.61804,37.051592,43.96789,202.548705,32.11138,18644.8553,441.654981,464.132947,12611.12699,10808.69053,19.760849,15.561669,1772.795189,22.230955,114.612926,39.768709,258.126093,41.003762,37.051592,4.693202,305.552132,141.537083,29.888285,30.135295,86.947737,19.019817,180.811771,4.446191,4.940212,114.365915,652.355036,16.796722,13.832594,51.872229,139.313987,101.521363,43.96789,43.96789,17.537754,143.019147,12.10352,6848.616333,34.334476,1568.51741,8.15135,13.832594,473.27234,59.529558,217.616352,245.034531,29.641274,9.139393,118.318085,102.015384,91.393928,951.484892,12.350531,127.457478,36.557571,4.693202,72.868132,24975.73738,2935.721168,2118.857062,824.027414,17.043732,126.469435,14.573626,222.556565,621.478709,376.197168,141.043062,9.880425,368.292828,62.246675,82.254535,60.764611,19.760849,27.9122,169.449282,52.613261,64.22276,3700.960056,3686.880451,739.055762,24182.5863,118.071074,16893.79705,13.832594,169.943304,589.367329,37981.09331
TCGA.GN.A265.06,12553.76231,25034.67266,12637.37777,18994.87193,1023.326334,584.175219,1887.466054,40.108229,15034.35428,1145.690422,2289.568042,10171.968,1433.585928,35373.30507,19.940814,5.891604,958.065487,108.201578,24588.38364,44558.08946,33.990024,5.891604,758.883944,1184.77895,5919.249446,1403.561407,33.876724,122.137488,81.462758,62.881545,30.251122,12.349709,3102.722726,45.546633,168.137321,253.565582,865.272721,116.472484,3626.735601,1282.78352,88367.03879,3045.846085,1392.571299,2707.418742,94803.3898,277.811799,22.546716,2652.128302,3570.765361,495.121355,3323.091384,150.349208,446.17572,737.470229,717.302815,4863.066088,1035.562743,673.908883,8.044306,57.896342,10.650208,7012.70853,1895.96356,343.299246,838.080701,1277.685016,388.505979,788.115365,115.339483,41.46783,49.852036,57.216541,148.083206,538.855187,1444.576036,45.886533,2300.44485,3618.804596,4080.389127,42.14763,36.029426,144.344304,121.004487,200730.6949,592.332825,4.758603,27.75852,857.568315,2.719202,170006.0921,952.173883,226.260262,955.912786,52.797838,5215.542641,777.125257,10.876808,2234.504203,17536.81318,2531.463716,764.548948,984.124506,697.1354,7171.555244,16657.60455,252.999081,245.861176,710.84471,16.881712,10344.86392,360.634159,752.42584,4169.556291,6232.750771,8.610806,13.82261,788.228665,6.004904,60.162343,18.014713,79.876557,66.507148,21.413715,19.147714,2114.406117,93.585867,8.610806,29.458021,719.342216,42.26093,194.422939,39.428428,5.891604,86.108062,705.293006,15.635411,18.921114,161.565916,6.004904,56.876641,27.53192,28.32502,14.04921,150.689108,22.773316,672.662583,7.364505,1572.038628,4.758603,8.497506,435.072312,60.615543,363.353361,67.753449,43.733831,9.177307,374.683369,154.201411,33.196924,905.49425,15.068911,130.408394,27.53192,14.04921,87.241063,14.38911,1.133001,1438.344532,159.979715,7.137905,192.496838,34.783125,335.02834,5123.542975,268.407893,924.981863,14.729011,864.13972,56.650041,113.753282,42.26093,24.699418,45.546633,49.058935,25.492518,88.374063,1955.106202,1996.347432,1031.25734,17034.44062,145.930505,11682.25808,31.724023,93.132667,143.664503,23667.14068
TCGA.GN.A266.06,11346.45987,22732.33734,11634.6324,39594.74932,1409.925353,1081.550001,1325.122536,31.251408,5667.183807,895.297888,1662.606339,25408.49438,5172.65775,36067.73735,15.233099,155.942958,1007.583099,73.809859,27851.1296,21413.33945,46.641549,3.926056,1478.395776,2449.073945,3134.720425,490.914085,63.759155,193.161972,109.144366,35.177465,28.895775,25.597887,2376.520424,96.89507,195.517606,206.196479,368.735212,57.006338,2323.126058,2642.078875,17686.25565,1251.783804,134.114085,1449.342959,27410.78312,200.7,62.188732,1011.509156,2955.535213,340.467606,1481.693663,225.826761,369.520423,595.504226,995.019719,10815.65705,6951.475357,1817.764086,24.027465,65.48662,16.175352,371.247888,47.897887,192.376761,833.894367,1100.238029,246.556338,483.219014,113.698592,30.623239,28.58169,13.976761,66.114789,41.459155,2947.997185,44.285916,5931.171835,8132.433104,6929.489441,95.48169,27.482394,18.059859,237.919014,259002.8791,3733.67958,2.041549,6.438732,78.835211,4.86831,92623.20711,531.273944,259.747888,272.154226,110.243662,12635.61973,3266.635918,37.219014,3612.44296,12332.05705,1846.973945,567.864789,1777.718311,2405.573241,6968.278878,7193.47747,197.559155,221.272535,312.514085,34.392254,16797.23945,290.528169,1208.283099,8716.78733,14275.76902,30.309155,12.56338,1964.598593,16.332394,87.001409,7.852113,176.044366,46.327465,32.978873,23.870423,3104.097185,89.985211,13.976761,41.930282,357.114085,21.043662,508.65986,23.085211,17.588732,59.990141,659.106338,14.919014,20.88662,157.827465,296.652817,25.283803,16.646479,17.117606,9.73662,472.383099,37.690141,369.834507,2.669718,615.29155,1.570423,6.752817,310.315493,106.63169,319.895071,70.669014,17.43169,11.307042,484.161268,93.126056,76.63662,1720.554931,29.99507,267.757042,40.045775,24.812676,98.93662,423.542958,35.020423,3825.706341,522.322536,6.28169,275.92324,37.847183,120.922535,719.881691,165.679578,355.700704,25.440845,560.326761,34.235211,194.732395,78.678169,18.688028,22.457042,87.78662,48.05493,66.9,41353.93665,41361.9458,2133.261973,21609.95635,168.349296,15542.3148,22.142958,156.728169,248.440845,67092.69089
TCGA.GN.A267.06,8696.778337,17403.50327,8956.404869,12334.39167,834.29636,1646.669605,2927.75095,39.380412,10373.28774,844.039967,1335.483152,1400.440533,4266.887955,95778.64311,16.442337,317.073215,1620.686652,228.1628,15884.9215,46127.2511,90.331358,26.185944,976.187639,1073.217727,2956.981772,513.163309,52.168896,246.838047,185.128535,137.019475,127.884844,46.079142,10263.06318,83.83562,89.722382,380.20367,247.244031,76.324923,2321.414398,1030.792437,26207.05531,788.826194,3538.756314,753.302626,13569.59686,436.838386,44.658199,488.195315,8978.327985,231.410669,1988.30483,822.928819,405.577647,1262.406099,6604.947682,5508.79188,5036.83591,2418.444486,29.02783,23.141067,9.946599,693.420041,116.923286,421.411008,982.886369,853.783575,258.611573,333.718544,80.384759,69.423201,67.799266,22.126108,331.891618,1191.764947,1796.477564,13.600452,529.605646,811.764269,987.961164,331.891618,17.254304,7.713689,2571.094331,138091.272,113.675416,4.871804,36.741519,30.854756,3.856844,50680.15453,596.795937,104.540785,116.720294,18.066272,3703.585668,399.690884,7.713689,2798.851148,34814.11126,1631.242227,324.583912,1260.37618,571.42196,3645.530009,12796.80702,242.778211,251.506859,511.336382,19.487214,22327.27274,5281.847031,1666.359811,76002.97748,11461.12088,19.081231,20.502173,1620.686652,24.56201,207.254643,19.284222,55.619757,109.818572,16.442337,53.386847,1033.431331,171.934067,13.194468,88.504431,308.344567,20.299182,865.354108,23.547051,5.074795,148.590009,1358.218235,20.908157,18.066272,406.795598,364.979284,19.081231,19.284222,18.472255,11.570533,181.271691,49.732995,1488.538981,6.495738,452.671748,4.262828,10.149591,527.981711,148.387017,516.817161,702.148689,21.923116,16.239345,126.260909,88.910415,246.635055,3544.237093,68.408242,663.580244,102.510867,24.56201,54.604798,16968.69481,1676.103418,8992.740404,622.169913,8.119673,112.051482,24.359018,226.538866,425.267853,258.002597,124.636975,7.713689,104.946768,78.557832,515.396219,98.857014,26.388936,16.442337,83.023652,56.837708,21.314141,11435.13792,11369.97755,3905.968507,75220.44404,567.159132,42585.6529,8.728648,128.493819,140.673328,80452.35508
TCGA.GN.A268.06,4433.214777,8883.062741,4438.54995,9332.158758,144.049666,933.341409,783.015069,19.143855,5558.936242,1515.502914,1424.177309,446.585348,5894.110628,45691.98918,14.122516,73.123251,1543.434113,138.714493,39055.03419,116297.0386,75.006253,7.845842,414.260478,101.368284,1747.112181,82.852096,76.889255,177.002204,105.448122,63.080573,181.082042,34.521706,7396.746361,117.373802,148.129504,164.448856,61.511404,8.787343,1557.556629,352.121406,10650.57411,255.146794,1055.73655,671.290274,1614.046694,196.459893,84.10743,67.788078,4297.010954,809.3771,166.018025,410.18064,355.573577,963.15561,4590.131625,4274.101094,3111.03342,938.362748,17.574687,58.686901,6.590508,8687.230515,2596.032326,569.92199,679.44995,1299.271498,134.006988,55.862398,176.374537,25.420529,27.303531,3.138337,145.305001,25.106696,2218.490391,22.282192,194.890725,282.136492,257.657464,340.195726,4.393672,5.335173,2141.287302,250079.6353,2832.976766,5.021339,6.590508,26.989698,10.356512,56469.66593,260.795801,131.182485,23.223693,26.048197,12601.36436,611.975706,14.750184,3204.555861,29147.61827,1400.639781,324.190207,2652.522391,788.350242,8583.665396,11697.20949,370.32376,352.43524,142.794331,7.845842,31588.61675,1261.925288,956.565103,12590.69402,12179.25804,28.245033,8.159676,2915.201194,25.106696,155.975346,17.260853,115.4908,33.266372,31.38337,4.393672,292.493004,211.523911,28.245033,21.340691,41.739881,27.931199,1014.624336,14.750184,5.96284,117.687636,1958.322258,21.654525,15.691685,166.331858,60.256069,13.494849,11.611847,13.494849,13.181015,503.703081,29.186534,2282.512465,5.96284,85.048931,2.196836,3.138337,980.416464,30.755702,456.000359,71.867916,4.707505,11.298013,266.758641,90.070271,34.207873,1154.594164,18.516188,197.401394,31.697203,7.218175,53.351728,22228.84063,1662.690917,3460.330323,69.357247,18.830022,16.633186,75.633921,2575.633136,1166.833678,484.245392,161.624353,8.787343,237.572107,77.830756,123.96431,130.554817,22.282192,28.245033,106.075789,27.617365,5.96284,2538.60076,2526.67508,4741.7133,109806.3301,493.660402,28561.06309,33.580205,77.516923,19.143855,31246.53802
TCGA.GN.A26A.06,14069.1662,28400.98449,14276.63831,14428.35444,191.459545,421.740911,2357.878439,36.748252,10842.57752,864.102315,2368.246285,39980.25501,3603.747861,47125.77406,26.956398,13.823794,1009.367348,74.648487,12457.42704,44141.21697,38.361028,4.72313,1229.511266,4982.671298,1866.096973,639.926457,54.143193,112.203127,62.783064,42.27777,10.367845,19.007717,3212.073702,27.762786,83.17316,203.670563,409.299497,31.909924,7783.832727,2498.996335,31907.1594,1207.73879,1874.045654,1707.929731,25560.77084,344.903657,49.189666,255.50979,4028.023134,485.445561,901.196161,267.720808,479.916043,473.695336,1519.58054,7212.103653,488.325518,950.040233,14.399785,278.203851,83.864349,665.615674,188.003596,234.774099,1015.472857,1455.645493,195.83708,1027.914272,35.020278,28.799571,34.21389,7.718285,292.718835,217.609555,1257.274052,26.15001,1643.764288,2361.795181,2444.392349,134.78199,60.479098,73.496504,596.496705,315195.7478,2128.288263,3.686345,10.137449,82.251573,10.598242,115128.8176,2110.432529,679.093873,2071.610708,57.368745,12886.77103,1320.517908,14.630182,2398.197838,25732.87707,1356.805367,433.491136,1764.261691,771.598094,5086.004158,10314.39339,222.102288,227.631806,307.11862,7.603087,5380.91176,445.93255,749.249627,15562.59673,7125.474545,5.759914,5.875112,1016.855237,4.492733,97.688143,10.828639,199.753821,29.605959,27.301993,26.380407,4117.762596,72.459719,15.321372,35.020278,128.10049,16.358156,503.762088,85.131531,13.593397,55.064779,1554.255223,12.787009,10.367845,54.834382,11.865423,16.934147,21.772475,21.42688,6.566302,365.293753,30.066752,504.338079,4.953526,762.49743,1.958371,6.220707,329.582285,94.116997,208.163296,30.757941,91.928229,6.451104,494.89182,75.80047,20.505294,503.992484,7.718285,94.232195,13.478199,16.473354,51.148037,187.197209,18.316527,1384.10736,308.501,3.801543,394.784513,18.431725,408.262712,4265.67719,299.285137,336.724579,12.902208,283.618171,44.005744,77.067651,116.811058,52.760813,23.385251,116.580662,22.578863,58.98152,2654.398818,2626.866428,2222.635656,25909.82163,774.593249,22847.2753,7.142293,76.491659,33.292304,34492.90004
TCGA.GN.A26C.01,17910.34744,36065.18616,18158.38893,57795.79866,1442.214556,918.67659,1505.171653,48.992929,8258.622075,1595.228704,1870.961855,21728.36403,2945.019401,37709.17111,18.106082,112.305047,604.601146,75.027819,8275.071392,30966.13464,34.79208,5.206978,1685.759116,1721.61626,1800.312632,185.676101,32.543612,164.729848,109.938239,10.650637,46.034419,36.093825,1751.438043,34.67374,219.758138,344.84395,84.731732,19.526167,1444.344683,2326.690768,18969.49409,933.3508,333.838292,3546.543697,19015.52851,209.107501,193.249887,2667.511144,1389.079713,257.508728,4323.448477,104.139559,379.991051,469.693081,331.353143,6310.502273,2245.864269,1311.330065,14.674211,110.766622,64.495523,397.742112,54.436588,242.361156,917.611526,1502.568164,344.607269,353.009438,21.182933,41.774164,45.916078,16.449317,10.887318,153.48751,1673.215033,46.50778,972.284795,1468.486127,1569.785516,48.519567,50.649695,53.608205,70.175862,308093.4544,3199.451279,6.982084,14.674211,55.856673,5.325318,80392.66294,510.757202,166.031593,250.171623,36.803867,15470.75992,1667.889715,33.016974,2807.152826,25949.21137,2071.548848,1286.596919,1973.089628,1485.645486,9373.0337,16182.69582,256.325324,251.591708,485.787376,41.300803,9515.04219,153.48751,793.945799,5492.17835,8357.199635,14.55587,13.609147,2682.422035,25.206507,68.874118,12.425743,172.421975,42.010845,13.135785,15.147572,2779.816191,128.281003,12.662424,19.289487,1054.176357,18.106082,100.234326,128.044322,13.845828,95.974071,878.677532,15.029232,17.632721,124.73079,355.139565,34.200378,7.692127,7.692127,14.200849,125.677514,21.064593,259.520515,3.905233,161.652998,2.366808,3.668553,531.111753,43.54927,257.86375,26.981613,9.585573,9.348892,422.238577,185.321079,25.798209,891.221615,25.206507,175.262145,61.063651,8.520509,131.594534,13.017445,1.301744,2446.09624,132.777938,3.550212,360.228203,31.123527,17.39604,1030.863297,152.422446,444.249893,19.289487,425.670449,48.401227,113.606792,61.892034,13.845828,37.75059,32.661953,38.815654,106.861389,42229.89305,42362.67099,1374.168821,13629.97487,476.201803,5978.794109,12.070722,93.015561,203.900524,44337.1807
TCGA.GN.A26D.06,2384.530523,4589.001498,2376.786026,3312.321223,1356.448591,266.79791,743.47168,1.936124,1373.873708,266.02346,257.504514,2491.791802,1866.036471,45072.97058,29.041862,212.586433,867.383626,221.492605,44279.15968,49658.09983,187.416819,16.650668,940.56912,424.785642,1629.829323,82.866114,5.808372,111.907977,93.321185,191.289068,81.70444,60.794299,4604.490492,114.231326,169.991702,252.083366,87.125587,69.70047,1112.496946,802.717079,13329.44043,690.809102,4289.289477,348.115125,37875.62261,321.396612,28.267413,1066.029966,4820.949173,605.232414,674.158435,103.776255,877.838697,474.737645,1165.933973,5567.518652,3236.037931,1336.700124,8.518946,17.425117,4.259473,501.068934,106.486829,144.434863,556.442085,1812.599444,1076.485036,168.442802,94.095634,84.027789,91.772285,7.357272,31.752436,447.244682,619.946958,14.327319,375.220863,563.412132,646.665471,50.339228,108.035728,21.297366,200.195239,289911.3604,5230.245822,1.936124,15.101768,12.00397,2.710574,98314.83625,488.677739,250.534467,124.686396,30.203537,7225.615387,731.854935,3.097799,1874.168193,15047.16979,6973.919246,166.893903,1905.146179,337.27283,8371.413669,11663.5992,231.173225,210.263084,235.432699,41.820282,25740.77079,552.182612,387.224833,30715.44822,7341.008388,10.45507,24.395164,1568.260574,12.391195,300.873695,26.718513,206.390836,51.500903,35.624685,21.684591,1236.021668,81.70444,13.940094,39.496933,164.570554,43.756406,61.568748,15.488993,2.323349,97.580658,784.904737,3.097799,17.425117,56.534826,602.52184,20.135691,26.718513,24.395164,17.037893,262.925662,21.684591,495.647786,6.195597,107.261279,3.097799,3.872248,271.831833,798.070381,135.915916,366.701917,8.518946,17.037893,275.316856,104.16348,144.822088,933.211848,15.101768,243.56442,17.425117,56.147601,25.944064,35029.13286,3866.052735,3238.748505,837.954539,12.391195,96.031759,22.45904,829.822818,3385.893941,122.750272,184.706245,15.488993,134.367017,70.862144,66.989896,180.059547,20.910141,39.496933,76.283292,19.361242,75.121618,11440.5577,11481.99075,2377.947701,34790.60236,52.275352,11912.58477,6.582822,18.199567,384.901484,67828.23791
TCGA.GN.A4U3.06,12833.83041,25427.74364,12613.90633,22420.95555,1661.165667,1369.092583,3917.77795,54.763703,20626.79232,2140.130755,897.950881,7321.820206,14062.10204,79440.40188,32.16281,12.169712,870.134397,285.118963,20557.25111,783.207884,52.155908,2.607795,1187.41617,551.983359,652.818114,191.238329,1.73853,271.210721,165.160375,425.939915,53.894438,81.710922,2886.829503,362.48356,234.701586,223.401139,77.364597,64.32562,3810.858338,798.854656,6817.64643,392.90784,1686.374356,850.141299,41140.58017,239.047911,9.561916,339.882667,5094.762938,288.596024,740.613892,612.831918,1581.193275,1019.648,2535.64639,1639.434039,709.320348,308.589122,3.477061,258.171744,50.417378,2013.218046,315.543243,561.545275,1350.838015,2298.337009,316.412508,3120.661824,32.16281,54.763703,61.717824,66.06415,477.226557,765.822581,4732.279378,18.254568,39.986196,66.06415,66.06415,313.804713,19.123833,2257.481548,1305.636228,189917.046,7585.207541,5.215591,8.692651,4.346326,8.692651,30898.89838,639.779137,291.203819,427.678445,22.600893,5279.047146,1030.079181,7.823386,1609.009759,19069.93847,1469.927338,891.866025,623.2631,1008.347553,8387.539258,15021.77075,742.352423,809.285838,622.393834,4.346326,2751.224143,7408.74672,2310.506721,172505.6654,30077.44283,24.339424,7.823386,2672.121016,19.123833,200.800245,3.477061,568.499396,30.42428,23.470159,75.626066,1063.980522,225.139669,30.42428,33.90134,85.187983,36.509136,328.58222,9.561916,17.385303,40.855461,877.957783,67.80268,23.470159,94.749899,15.646772,10.431182,74.756801,65.194885,8.692651,693.673575,23.470159,704.974022,6.954121,178.199352,14.777507,2.607795,1119.61349,52.155908,711.058878,4425.428787,10.431182,35.63987,115.612263,86.926513,1204.801473,1908.036965,47.809582,407.685347,78.233862,4.346326,16.516038,1282.16607,90.403574,4482.800285,223.401139,7.823386,266.864396,49.548113,337.274871,1344.753159,498.088921,246.002032,33.032075,364.22209,45.201787,348.575318,119.089323,37.378401,33.90134,161.683315,76.495332,90.403574,6639.447078,6589.898965,3164.994345,41510.01785,504.173777,21289.17235,18.254568,149.513603,243.394237,59873.24376
TCGA.GN.A4U4.06,8599.457316,17210.43048,8622.489006,3805.9868,1771.280922,292.214569,1930.343532,11.515845,4458.791268,654.963689,420.328346,8509.489776,9597.737136,148254.9896,66.216109,231.756382,1040.024759,268.463138,34412.22407,62066.8063,81.330656,2.159221,1052.980085,1964.891067,964.452026,102.203125,0.71974,120.196633,82.770137,258.386774,77.012214,15.834287,4523.567897,479.347052,89.247799,285.736906,33.108055,70.534551,6461.108832,1499.219082,13017.22339,556.359266,6320.75947,891.758254,34810.24047,441.200815,2.159221,2377.302269,4748.126876,357.710938,423.927047,450.557439,1058.018267,767.962919,3669.23614,15430.51267,4877.680133,1937.540935,20.152729,143.228323,28.069872,2098.043026,643.447844,341.876651,730.536422,1528.008694,538.365758,765.083958,20.152729,115.878191,127.394036,12.955326,316.68574,55.420004,891.758254,17.993508,326.762104,501.659001,564.276409,469.990427,10.796105,1.439481,1309.207638,136375.6757,408.09276,3.598702,5.757923,6.477663,2.159221,40972.65707,408.8125,154.744168,132.432218,25.910651,7219.715127,1720.179359,25.910651,3912.508367,10679.50683,3305.047539,572.193553,699.587589,1230.036203,2841.534774,6841.13172,273.501321,261.265735,457.035102,6.477663,20553.62425,3851.33044,2414.009026,51834.2582,20983.30922,11.515845,17.993508,2049.100684,16.554027,312.367298,5.038182,171.298196,48.942342,22.31195,14.394806,369.226783,125.954556,24.471171,164.100792,213.762874,20.152729,1136.469962,23.75143,6.477663,71.254291,1337.997251,18.713248,25.910651,136.03092,351.953015,6.477663,14.394806,21.59221,7.197403,484.385234,41.744938,6865.60289,66.93585,74.133253,2.878961,14.394806,624.014855,119.476893,389.379512,79.171435,15.834287,36.706756,647.046546,70.534551,17.273768,1338.716991,30.229093,208.004952,71.254291,12.235585,33.108055,22123.37789,1134.310741,4043.501105,713.982395,1.439481,128.113777,20.152729,290.055348,1371.825046,224.558979,61.897667,28.789613,136.03092,95.725462,432.563931,172.737676,4.318442,22.31195,160.502091,74.852993,24.471171,19771.26653,19772.70601,3622.453019,39463.36162,79.171435,22584.01169,7.197403,25.190911,704.625771,64953.68471
TCGA.GN.A4U5.01,9141.154616,18229.98425,9254.69777,18622.52506,1285.788327,656.647569,1913.481357,52.324987,9340.527295,771.845269,1087.863374,5424.425966,6143.325793,57471.24297,19.027268,162.352234,694.702105,104.443157,16612.25282,67339.15651,38.674991,2.274999,1092.620191,1098.617917,1317.017865,320.774923,3.722726,98.445431,69.490892,99.479521,41.984081,11.788634,1915.34272,93.481796,40.94999,168.556778,126.159061,114.990881,3712.178651,2625.349368,15689.22349,281.893114,742.270276,1300.472414,43215.68277,310.434016,12.822724,2301.678991,1481.231461,299.472655,3300.196932,320.774923,443.004439,518.079421,996.036124,10551.44746,1136.258817,1554.44508,9.513634,123.470425,19.027268,2694.84026,630.381666,188.2045,393.161269,897.383875,587.363495,501.327152,72.799982,80.86589,99.479521,13.443179,270.931753,367.722639,440.315803,16.338632,400.193085,659.749841,929.854321,140.015875,1882.045001,55833.657,302.161291,261376.5484,664.920294,1.240909,7.652271,13.029542,3.102272,106568.6266,238.668124,110.854519,460.170344,22.336358,3845.369528,855.399794,18.199996,2126.710851,7893.007189,1685.981412,397.50445,936.058865,754.886182,2229.085827,10020.3385,320.774923,339.181736,681.879381,6.61818,20453.6928,1112.68155,1130.054273,26976.73668,14914.06913,5.58409,11.374997,1125.711092,4.756817,105.477247,4.343181,134.01815,31.436356,20.268177,21.922722,2423.081234,68.043165,9.720452,68.043165,495.743062,9.099998,337.527191,82.520435,3.30909,33.090901,904.208873,20.888631,14.890906,51.084079,260.590846,5.790908,14.890906,14.270451,10.340907,648.168026,24.40454,513.529422,11.788634,278.790842,2.068181,4.136363,347.040825,53.565896,296.370383,235.359034,69.284074,8.686362,366.688548,80.86589,167.315869,1572.438258,26.679539,305.677199,33.297719,9.92727,17.165905,14083.48752,911.24069,2612.113007,389.231724,1.861363,115.611336,16.959087,323.670377,850.022522,162.145415,214.263585,23.784085,97.618158,55.220441,226.465855,137.740876,16.338632,22.336358,63.906803,38.881809,40.329536,6883.734705,6743.71883,2170.763113,18582.40234,115.611336,10301.40434,12.20227,88.931797,203.71586,54193.3824
TCGA.GN.A4U7.06,9688.529631,19544.86253,9806.335652,10566.60634,1957.704826,747.146407,2282.061987,38.747869,15460.0872,1163.061032,2154.881482,2360.495173,8009.871957,48492.95789,22.498763,234.049627,1890.208539,137.492438,9253.866037,50720.96035,183.739894,4.062277,989.320587,750.583718,1129.312888,97.494638,7.187105,426.851523,308.73302,57.80932,78.120703,47.497388,5785.931774,104.994225,338.73137,352.480614,96.869672,147.491888,4283.82689,619.340936,10354.11802,647.464389,554.032028,1525.228612,85212.50081,353.105579,19.061452,249.048802,3685.422302,495.910225,564.031478,379.354136,1168.060757,576.218308,1329.301888,1334.614096,2318.309993,292.171431,4.999725,134.36761,19.061452,2353.620551,435.288559,1403.672798,600.591967,1488.35564,419.664418,988.070656,175.615341,75.933324,83.120428,5.937173,194.676793,122.493263,2183.317418,11.249381,507.784572,696.211708,591.529966,262.798046,259.048252,616.528591,619.028453,192491.9129,2226.440046,5.624691,11.561864,18.436486,8.749519,157567.5838,251.548665,100.306983,422.476764,32.18573,5770.620116,472.786497,6.874622,2292.061437,17683.08993,1104.00178,410.9149,858.702771,387.478689,2772.347521,24939.25334,1091.81495,1064.00398,433.413662,17.186555,24008.67952,1954.892481,1668.970707,36448.93281,14799.18605,24.061177,12.18683,1485.855778,11.249381,219.987901,18.436486,295.921224,47.497388,39.372834,159.366235,11086.26526,143.117129,12.18683,120.618366,171.553065,40.622766,711.523366,54.996975,8.437036,66.558839,2374.869382,18.436486,18.436486,50.309733,287.796671,7.499588,58.434286,51.872147,12.18683,666.525841,43.747594,1730.217338,4.999725,158.428786,3.749794,11.874347,854.952978,48.434836,795.893726,2097.384644,23.436211,15.311658,418.414487,147.804371,1112.751299,1870.209638,39.685317,389.041103,58.121803,9.062002,34.060627,3855.100469,313.107779,2551.734655,365.292409,14.061727,155.616441,65.933874,862.140082,1841.46122,1024.00618,168.428236,35.935524,256.860873,278.73467,273.109979,159.678718,30.623316,27.498488,192.801896,27.81097,33.435661,3735.419552,3775.104869,1938.018409,23115.91613,273.734945,33630.02535,29.060902,148.116854,348.105854,40776.50729
TCGA.GN.A4U8.11,17574.21161,35418.21944,17689.83856,23787.1248,1194.269029,1005.900232,2753.332961,67.313345,16461.37001,2710.447845,2292.453685,10327.17,11189.75795,62341.92899,28.771027,78.713186,738.2754,140.598036,14329.5998,42228.26715,38.542319,2.714248,1370.152286,2664.305633,3777.690077,162.854868,1.628549,117.798354,88.484478,51.027858,98.25577,22.799681,2141.541508,136.798089,80.341735,388.680284,78.713186,137.340938,4850.903655,21396.9582,26074.14999,1886.402216,1267.553719,2709.362146,44889.85854,402.251523,13.028389,37269.33644,1864.688233,195.968691,4602.821406,446.765187,528.73547,945.101081,1274.067914,6510.937604,1309.353135,804.503046,10.314142,87.941628,32.570974,1942.31572,471.736266,293.138762,699.190231,1544.949843,899.501718,750.760939,131.369593,115.084106,128.655345,38.542319,275.224726,286.624567,1111.755896,34.742372,1063.985135,1556.892534,1573.17802,163.940567,400.080125,742.075346,707.332975,238664.3512,2098.656393,8.142743,17.371186,39.628018,6.514195,59498.48301,179.683204,90.113027,800.703099,24.42823,4274.940273,752.389488,9.228442,1668.176693,10186.57197,3608.321015,908.730161,718.732815,639.47678,4998.558734,9444.496618,567.820638,617.219948,2066.08542,15.742637,8473.338758,1083.527719,1232.811347,40148.06765,23839.78121,10.856991,26.056779,2599.163686,27.685327,155.797823,5.428496,179.140354,52.113558,24.97108,49.39931,1062.899435,158.512071,18.999735,55.370655,2618.163421,18.999735,344.70947,25.513929,6.514195,79.256036,1333.238516,22.256832,29.313876,48.313611,121.598301,26.056779,33.656673,37.45662,89.027328,573.791983,24.42823,871.816391,12.48554,110.19846,1.085699,11.94269,717.104267,93.370124,340.366673,121.598301,52.656407,19.542584,610.162904,160.14062,220.396921,1440.179879,30.399575,302.367204,39.085168,16.828336,68.399044,157.969222,8.685593,1970.543897,479.87901,4.885646,245.91085,52.656407,217.139823,642.733877,169.369062,878.873435,30.399575,412.022815,65.684797,175.340407,99.884319,23.342531,47.227912,102.598567,32.028124,90.655876,7045.644419,7154.214331,3143.098944,29588.55803,178.054655,10863.50536,30.399575,78.170336,169.911912,49211.48387
